fecha,region,estacion,variable,valor
1968-06-24,Lima,Santa Rosa,prec_acum,0
1968-06-25,Lima,Santa Rosa,prec_acum,0
1968-06-26,Lima,Santa Rosa,prec_acum,0
1968-06-27,Lima,Santa Rosa,prec_acum,0
1968-06-28,Lima,Santa Rosa,prec_acum,0
1968-06-29,Lima,Santa Rosa,prec_acum,0
1968-06-30,Lima,Santa Rosa,prec_acum,0
1968-07-01,Lima,Santa Rosa,prec_acum,0
1968-07-02,Lima,Santa Rosa,prec_acum,0
1968-07-03,Lima,Santa Rosa,prec_acum,0
1968-07-04,Lima,Santa Rosa,prec_acum,0
1968-07-05,Lima,Santa Rosa,prec_acum,0
1968-07-06,Lima,Santa Rosa,prec_acum,0
1968-07-07,Lima,Santa Rosa,prec_acum,0
1968-07-08,Lima,Santa Rosa,prec_acum,0
1968-07-09,Lima,Santa Rosa,prec_acum,0
1968-07-10,Lima,Santa Rosa,prec_acum,0
1968-07-11,Lima,Santa Rosa,prec_acum,0
1968-07-12,Lima,Santa Rosa,prec_acum,0
1968-07-13,Lima,Santa Rosa,prec_acum,0
1968-07-14,Lima,Santa Rosa,prec_acum,0
1968-07-15,Lima,Santa Rosa,prec_acum,0
1968-07-16,Lima,Santa Rosa,prec_acum,0
1968-07-17,Lima,Santa Rosa,prec_acum,0
1968-07-18,Lima,Santa Rosa,prec_acum,0
1968-07-19,Lima,Santa Rosa,prec_acum,0
1968-07-20,Lima,Santa Rosa,prec_acum,0
1968-07-21,Lima,Santa Rosa,prec_acum,0
1968-07-22,Lima,Santa Rosa,prec_acum,0
1968-07-23,Lima,Santa Rosa,prec_acum,0
1968-07-24,Lima,Santa Rosa,prec_acum,0
1968-07-25,Lima,Santa Rosa,prec_acum,0
1968-07-26,Lima,Santa Rosa,prec_acum,0
1968-07-27,Lima,Santa Rosa,prec_acum,0
1968-07-28,Lima,Santa Rosa,prec_acum,0
1968-07-29,Lima,Santa Rosa,prec_acum,0
1968-07-30,Lima,Santa Rosa,prec_acum,0
1968-07-31,Lima,Santa Rosa,prec_acum,0
1968-08-01,Lima,Santa Rosa,prec_acum,0
1968-08-02,Lima,Santa Rosa,prec_acum,0
1968-08-03,Lima,Santa Rosa,prec_acum,0
1968-08-04,Lima,Santa Rosa,prec_acum,0
1968-08-05,Lima,Santa Rosa,prec_acum,0
1968-08-06,Lima,Santa Rosa,prec_acum,0
1968-08-07,Lima,Santa Rosa,prec_acum,0
1968-08-08,Lima,Santa Rosa,prec_acum,0
1968-08-09,Lima,Santa Rosa,prec_acum,0
1968-08-10,Lima,Santa Rosa,prec_acum,0
1968-08-11,Lima,Santa Rosa,prec_acum,0
1968-08-12,Lima,Santa Rosa,prec_acum,0
1968-08-13,Lima,Santa Rosa,prec_acum,0
1968-08-14,Lima,Santa Rosa,prec_acum,0
1968-08-15,Lima,Santa Rosa,prec_acum,0
1968-08-16,Lima,Santa Rosa,prec_acum,0
1968-08-17,Lima,Santa Rosa,prec_acum,0
1968-08-18,Lima,Santa Rosa,prec_acum,0
1968-08-19,Lima,Santa Rosa,prec_acum,0
1968-08-20,Lima,Santa Rosa,prec_acum,0
1968-08-21,Lima,Santa Rosa,prec_acum,0
1968-08-22,Lima,Santa Rosa,prec_acum,0
1968-08-23,Lima,Santa Rosa,prec_acum,0
1968-08-24,Lima,Santa Rosa,prec_acum,0
1968-08-25,Lima,Santa Rosa,prec_acum,0
1968-08-26,Lima,Santa Rosa,prec_acum,0
1968-08-27,Lima,Santa Rosa,prec_acum,0
1968-08-28,Lima,Santa Rosa,prec_acum,0
1968-08-29,Lima,Santa Rosa,prec_acum,0
1968-08-30,Lima,Santa Rosa,prec_acum,0
1968-08-31,Lima,Santa Rosa,prec_acum,0
1968-09-01,Lima,Santa Rosa,prec_acum,0
1968-09-02,Lima,Santa Rosa,prec_acum,0
1968-09-03,Lima,Santa Rosa,prec_acum,0
1968-09-04,Lima,Santa Rosa,prec_acum,0
1968-09-05,Lima,Santa Rosa,prec_acum,0
1968-09-06,Lima,Santa Rosa,prec_acum,0
1968-09-07,Lima,Santa Rosa,prec_acum,0
1968-09-08,Lima,Santa Rosa,prec_acum,0
1968-09-09,Lima,Santa Rosa,prec_acum,0
1968-09-10,Lima,Santa Rosa,prec_acum,0
1968-09-11,Lima,Santa Rosa,prec_acum,0
1968-09-12,Lima,Santa Rosa,prec_acum,0
1968-09-13,Lima,Santa Rosa,prec_acum,0
1968-09-14,Lima,Santa Rosa,prec_acum,0
1968-09-15,Lima,Santa Rosa,prec_acum,0
1968-09-16,Lima,Santa Rosa,prec_acum,0
1968-09-17,Lima,Santa Rosa,prec_acum,0
1968-09-18,Lima,Santa Rosa,prec_acum,0
1968-09-19,Lima,Santa Rosa,prec_acum,0
1968-09-20,Lima,Santa Rosa,prec_acum,0
1968-09-21,Lima,Santa Rosa,prec_acum,0
1968-09-22,Lima,Santa Rosa,prec_acum,0
1968-09-23,Lima,Santa Rosa,prec_acum,0
1968-09-24,Lima,Santa Rosa,prec_acum,0
1968-09-25,Lima,Santa Rosa,prec_acum,0
1968-09-26,Lima,Santa Rosa,prec_acum,0
1968-09-27,Lima,Santa Rosa,prec_acum,0
1968-09-28,Lima,Santa Rosa,prec_acum,0
1968-09-29,Lima,Santa Rosa,prec_acum,0
1968-09-30,Lima,Santa Rosa,prec_acum,0
1968-10-01,Lima,Santa Rosa,prec_acum,0
1968-10-02,Lima,Santa Rosa,prec_acum,0
1968-10-03,Lima,Santa Rosa,prec_acum,0
1968-10-04,Lima,Santa Rosa,prec_acum,0
1968-10-05,Lima,Santa Rosa,prec_acum,0
1968-10-06,Lima,Santa Rosa,prec_acum,0
1968-10-07,Lima,Santa Rosa,prec_acum,0
1968-10-08,Lima,Santa Rosa,prec_acum,0
1968-10-09,Lima,Santa Rosa,prec_acum,0
1968-10-10,Lima,Santa Rosa,prec_acum,0
1968-10-11,Lima,Santa Rosa,prec_acum,0
1968-10-12,Lima,Santa Rosa,prec_acum,0
1968-10-13,Lima,Santa Rosa,prec_acum,0
1968-10-14,Lima,Santa Rosa,prec_acum,0
1968-10-15,Lima,Santa Rosa,prec_acum,0
1968-10-16,Lima,Santa Rosa,prec_acum,0
1968-10-17,Lima,Santa Rosa,prec_acum,0
1968-10-18,Lima,Santa Rosa,prec_acum,0
1968-10-19,Lima,Santa Rosa,prec_acum,0
1968-10-20,Lima,Santa Rosa,prec_acum,0
1968-10-21,Lima,Santa Rosa,prec_acum,0
1968-10-22,Lima,Santa Rosa,prec_acum,0
1968-10-23,Lima,Santa Rosa,prec_acum,0
1968-10-24,Lima,Santa Rosa,prec_acum,0
1968-10-25,Lima,Santa Rosa,prec_acum,0
1968-10-26,Lima,Santa Rosa,prec_acum,0
1968-10-27,Lima,Santa Rosa,prec_acum,0
1968-10-28,Lima,Santa Rosa,prec_acum,0
1968-10-29,Lima,Santa Rosa,prec_acum,0
1968-10-30,Lima,Santa Rosa,prec_acum,0
1968-10-31,Lima,Santa Rosa,prec_acum,0
1968-11-01,Lima,Santa Rosa,prec_acum,0
1968-11-02,Lima,Santa Rosa,prec_acum,0
1968-11-03,Lima,Santa Rosa,prec_acum,0
1968-11-04,Lima,Santa Rosa,prec_acum,0
1968-11-05,Lima,Santa Rosa,prec_acum,0
1968-11-06,Lima,Santa Rosa,prec_acum,0
1968-11-07,Lima,Santa Rosa,prec_acum,0
1968-11-08,Lima,Santa Rosa,prec_acum,0
1968-11-09,Lima,Santa Rosa,prec_acum,0
1968-11-10,Lima,Santa Rosa,prec_acum,0
1968-11-11,Lima,Santa Rosa,prec_acum,0
1968-11-12,Lima,Santa Rosa,prec_acum,0
1968-11-13,Lima,Santa Rosa,prec_acum,0
1968-11-14,Lima,Santa Rosa,prec_acum,0
1968-11-15,Lima,Santa Rosa,prec_acum,0
1968-11-16,Lima,Santa Rosa,prec_acum,0
1968-11-17,Lima,Santa Rosa,prec_acum,0
1968-11-18,Lima,Santa Rosa,prec_acum,0
1968-11-19,Lima,Santa Rosa,prec_acum,0
1968-11-20,Lima,Santa Rosa,prec_acum,0
1968-11-21,Lima,Santa Rosa,prec_acum,0
1968-11-22,Lima,Santa Rosa,prec_acum,0
1968-11-23,Lima,Santa Rosa,prec_acum,0
1968-11-24,Lima,Santa Rosa,prec_acum,0
1968-11-25,Lima,Santa Rosa,prec_acum,0
1968-11-26,Lima,Santa Rosa,prec_acum,0
1968-11-27,Lima,Santa Rosa,prec_acum,0
1968-11-28,Lima,Santa Rosa,prec_acum,0
1968-11-29,Lima,Santa Rosa,prec_acum,0
1968-11-30,Lima,Santa Rosa,prec_acum,0
1968-12-01,Lima,Santa Rosa,prec_acum,0
1968-12-02,Lima,Santa Rosa,prec_acum,0
1968-12-03,Lima,Santa Rosa,prec_acum,0
1968-12-04,Lima,Santa Rosa,prec_acum,0
1968-12-05,Lima,Santa Rosa,prec_acum,0
1968-12-06,Lima,Santa Rosa,prec_acum,0
1968-12-07,Lima,Santa Rosa,prec_acum,0
1968-12-08,Lima,Santa Rosa,prec_acum,0
1968-12-09,Lima,Santa Rosa,prec_acum,0
1968-12-10,Lima,Santa Rosa,prec_acum,0
1968-12-11,Lima,Santa Rosa,prec_acum,0
1968-12-12,Lima,Santa Rosa,prec_acum,0
1968-12-13,Lima,Santa Rosa,prec_acum,0
1968-12-14,Lima,Santa Rosa,prec_acum,0
1968-12-15,Lima,Santa Rosa,prec_acum,0
1968-12-16,Lima,Santa Rosa,prec_acum,0
1968-12-17,Lima,Santa Rosa,prec_acum,0
1968-12-18,Lima,Santa Rosa,prec_acum,0
1968-12-19,Lima,Santa Rosa,prec_acum,0
1968-12-20,Lima,Santa Rosa,prec_acum,0
1968-12-21,Lima,Santa Rosa,prec_acum,0
1968-12-22,Lima,Santa Rosa,prec_acum,0
1968-12-23,Lima,Santa Rosa,prec_acum,0
1968-12-24,Lima,Santa Rosa,prec_acum,0
1968-12-25,Lima,Santa Rosa,prec_acum,0
1968-12-26,Lima,Santa Rosa,prec_acum,0
1968-12-27,Lima,Santa Rosa,prec_acum,0
1968-12-28,Lima,Santa Rosa,prec_acum,0
1968-12-29,Lima,Santa Rosa,prec_acum,0
1968-12-30,Lima,Santa Rosa,prec_acum,0
1968-12-31,Lima,Santa Rosa,prec_acum,0
1969-01-01,Lima,Santa Rosa,prec_acum,0
1969-01-02,Lima,Santa Rosa,prec_acum,0
1969-01-03,Lima,Santa Rosa,prec_acum,0
1969-01-04,Lima,Santa Rosa,prec_acum,0
1969-01-05,Lima,Santa Rosa,prec_acum,0
1969-01-06,Lima,Santa Rosa,prec_acum,0
1969-01-07,Lima,Santa Rosa,prec_acum,0
1969-01-08,Lima,Santa Rosa,prec_acum,0
1969-01-09,Lima,Santa Rosa,prec_acum,0
1969-01-10,Lima,Santa Rosa,prec_acum,0
1969-01-11,Lima,Santa Rosa,prec_acum,0
1969-01-12,Lima,Santa Rosa,prec_acum,0
1969-01-13,Lima,Santa Rosa,prec_acum,0
1969-01-14,Lima,Santa Rosa,prec_acum,0
1969-01-15,Lima,Santa Rosa,prec_acum,0
1969-01-16,Lima,Santa Rosa,prec_acum,0
1969-01-17,Lima,Santa Rosa,prec_acum,0
1969-01-18,Lima,Santa Rosa,prec_acum,0
1969-01-19,Lima,Santa Rosa,prec_acum,0
1969-01-20,Lima,Santa Rosa,prec_acum,0
1969-01-21,Lima,Santa Rosa,prec_acum,0
1969-01-22,Lima,Santa Rosa,prec_acum,0
1969-01-23,Lima,Santa Rosa,prec_acum,0
1969-01-24,Lima,Santa Rosa,prec_acum,0
1969-01-25,Lima,Santa Rosa,prec_acum,0
1969-01-26,Lima,Santa Rosa,prec_acum,0
1969-01-27,Lima,Santa Rosa,prec_acum,0
1969-01-28,Lima,Santa Rosa,prec_acum,0
1969-01-29,Lima,Santa Rosa,prec_acum,0
1969-01-30,Lima,Santa Rosa,prec_acum,0
1969-01-31,Lima,Santa Rosa,prec_acum,0
1969-02-01,Lima,Santa Rosa,prec_acum,0
1969-02-02,Lima,Santa Rosa,prec_acum,0
1969-02-03,Lima,Santa Rosa,prec_acum,0
1969-02-04,Lima,Santa Rosa,prec_acum,0
1969-02-05,Lima,Santa Rosa,prec_acum,0
1969-02-06,Lima,Santa Rosa,prec_acum,0
1969-02-07,Lima,Santa Rosa,prec_acum,0
1969-02-08,Lima,Santa Rosa,prec_acum,0
1969-02-09,Lima,Santa Rosa,prec_acum,0
1969-02-10,Lima,Santa Rosa,prec_acum,0
1969-02-11,Lima,Santa Rosa,prec_acum,0
1969-02-12,Lima,Santa Rosa,prec_acum,0
1969-02-13,Lima,Santa Rosa,prec_acum,0
1969-02-14,Lima,Santa Rosa,prec_acum,0
1969-02-15,Lima,Santa Rosa,prec_acum,0
1969-02-16,Lima,Santa Rosa,prec_acum,0
1969-02-17,Lima,Santa Rosa,prec_acum,0
1969-02-18,Lima,Santa Rosa,prec_acum,0
1969-02-19,Lima,Santa Rosa,prec_acum,0
1969-02-20,Lima,Santa Rosa,prec_acum,0
1969-02-21,Lima,Santa Rosa,prec_acum,0
1969-02-22,Lima,Santa Rosa,prec_acum,0
1969-02-23,Lima,Santa Rosa,prec_acum,0
1969-02-24,Lima,Santa Rosa,prec_acum,0
1969-02-25,Lima,Santa Rosa,prec_acum,0
1969-02-26,Lima,Santa Rosa,prec_acum,0
1969-02-27,Lima,Santa Rosa,prec_acum,0
1969-02-28,Lima,Santa Rosa,prec_acum,0
1969-03-01,Lima,Santa Rosa,prec_acum,0
1969-03-02,Lima,Santa Rosa,prec_acum,0
1969-03-03,Lima,Santa Rosa,prec_acum,0
1969-03-04,Lima,Santa Rosa,prec_acum,0
1969-03-05,Lima,Santa Rosa,prec_acum,0
1969-03-06,Lima,Santa Rosa,prec_acum,0
1969-03-07,Lima,Santa Rosa,prec_acum,0
1969-03-08,Lima,Santa Rosa,prec_acum,0
1969-03-09,Lima,Santa Rosa,prec_acum,0
1969-03-10,Lima,Santa Rosa,prec_acum,0
1969-03-11,Lima,Santa Rosa,prec_acum,0
1969-03-12,Lima,Santa Rosa,prec_acum,0
1969-03-13,Lima,Santa Rosa,prec_acum,0
1969-03-14,Lima,Santa Rosa,prec_acum,0
1969-03-15,Lima,Santa Rosa,prec_acum,0
1969-03-16,Lima,Santa Rosa,prec_acum,0
1969-03-17,Lima,Santa Rosa,prec_acum,0
1969-03-18,Lima,Santa Rosa,prec_acum,0
1969-03-19,Lima,Santa Rosa,prec_acum,0
1969-03-20,Lima,Santa Rosa,prec_acum,0
1969-03-21,Lima,Santa Rosa,prec_acum,0
1969-03-22,Lima,Santa Rosa,prec_acum,0
1969-03-23,Lima,Santa Rosa,prec_acum,0
1969-03-24,Lima,Santa Rosa,prec_acum,0
1969-03-25,Lima,Santa Rosa,prec_acum,0
1969-03-26,Lima,Santa Rosa,prec_acum,0
1969-03-27,Lima,Santa Rosa,prec_acum,0
1969-03-28,Lima,Santa Rosa,prec_acum,0
1969-03-29,Lima,Santa Rosa,prec_acum,0
1969-03-30,Lima,Santa Rosa,prec_acum,0
1969-03-31,Lima,Santa Rosa,prec_acum,0
1969-04-01,Lima,Santa Rosa,prec_acum,0
1969-04-02,Lima,Santa Rosa,prec_acum,0
1969-04-03,Lima,Santa Rosa,prec_acum,0
1969-04-04,Lima,Santa Rosa,prec_acum,0
1969-04-05,Lima,Santa Rosa,prec_acum,0
1969-04-06,Lima,Santa Rosa,prec_acum,0
1969-04-07,Lima,Santa Rosa,prec_acum,0
1969-04-08,Lima,Santa Rosa,prec_acum,0
1969-04-09,Lima,Santa Rosa,prec_acum,0
1969-04-10,Lima,Santa Rosa,prec_acum,0
1969-04-11,Lima,Santa Rosa,prec_acum,0
1969-04-12,Lima,Santa Rosa,prec_acum,0
1969-04-13,Lima,Santa Rosa,prec_acum,0
1969-04-14,Lima,Santa Rosa,prec_acum,0
1969-04-15,Lima,Santa Rosa,prec_acum,0
1969-04-16,Lima,Santa Rosa,prec_acum,0
1969-04-17,Lima,Santa Rosa,prec_acum,0
1969-04-18,Lima,Santa Rosa,prec_acum,0
1969-04-19,Lima,Santa Rosa,prec_acum,0
1969-04-20,Lima,Santa Rosa,prec_acum,0
1969-04-21,Lima,Santa Rosa,prec_acum,0.2
1969-04-22,Lima,Santa Rosa,prec_acum,0
1969-04-23,Lima,Santa Rosa,prec_acum,0
1969-04-24,Lima,Santa Rosa,prec_acum,0
1969-04-25,Lima,Santa Rosa,prec_acum,0
1969-04-26,Lima,Santa Rosa,prec_acum,0
1969-04-27,Lima,Santa Rosa,prec_acum,0
1969-04-28,Lima,Santa Rosa,prec_acum,0
1969-04-29,Lima,Santa Rosa,prec_acum,0
1969-04-30,Lima,Santa Rosa,prec_acum,0
1969-05-01,Lima,Santa Rosa,prec_acum,0
1969-05-02,Lima,Santa Rosa,prec_acum,0
1969-05-03,Lima,Santa Rosa,prec_acum,0
1969-05-04,Lima,Santa Rosa,prec_acum,0
1969-05-05,Lima,Santa Rosa,prec_acum,0
1969-05-06,Lima,Santa Rosa,prec_acum,0
1969-05-07,Lima,Santa Rosa,prec_acum,0
1969-05-08,Lima,Santa Rosa,prec_acum,0
1969-05-09,Lima,Santa Rosa,prec_acum,0
1969-05-10,Lima,Santa Rosa,prec_acum,0
1969-05-11,Lima,Santa Rosa,prec_acum,0
1969-05-12,Lima,Santa Rosa,prec_acum,0
1969-05-13,Lima,Santa Rosa,prec_acum,0
1969-05-14,Lima,Santa Rosa,prec_acum,0
1969-05-15,Lima,Santa Rosa,prec_acum,0
1969-05-16,Lima,Santa Rosa,prec_acum,0
1969-05-17,Lima,Santa Rosa,prec_acum,0
1969-05-18,Lima,Santa Rosa,prec_acum,0
1969-05-19,Lima,Santa Rosa,prec_acum,0
1969-05-20,Lima,Santa Rosa,prec_acum,0
1969-05-21,Lima,Santa Rosa,prec_acum,0
1969-05-22,Lima,Santa Rosa,prec_acum,0
1969-05-23,Lima,Santa Rosa,prec_acum,0
1969-05-24,Lima,Santa Rosa,prec_acum,0
1969-05-25,Lima,Santa Rosa,prec_acum,0
1969-05-26,Lima,Santa Rosa,prec_acum,0
1969-05-27,Lima,Santa Rosa,prec_acum,0
1969-05-28,Lima,Santa Rosa,prec_acum,0
1969-05-29,Lima,Santa Rosa,prec_acum,0
1969-05-30,Lima,Santa Rosa,prec_acum,0
1969-05-31,Lima,Santa Rosa,prec_acum,0
1969-06-01,Lima,Santa Rosa,prec_acum,0
1969-06-02,Lima,Santa Rosa,prec_acum,0
1969-06-03,Lima,Santa Rosa,prec_acum,0
1969-06-04,Lima,Santa Rosa,prec_acum,0
1969-06-05,Lima,Santa Rosa,prec_acum,0
1969-06-06,Lima,Santa Rosa,prec_acum,0
1969-06-07,Lima,Santa Rosa,prec_acum,0
1969-06-08,Lima,Santa Rosa,prec_acum,0
1969-06-09,Lima,Santa Rosa,prec_acum,0
1969-06-10,Lima,Santa Rosa,prec_acum,0
1969-06-11,Lima,Santa Rosa,prec_acum,0
1969-06-12,Lima,Santa Rosa,prec_acum,0
1969-06-13,Lima,Santa Rosa,prec_acum,0
1969-06-14,Lima,Santa Rosa,prec_acum,0
1969-06-15,Lima,Santa Rosa,prec_acum,0
1969-06-16,Lima,Santa Rosa,prec_acum,0
1969-06-17,Lima,Santa Rosa,prec_acum,0
1969-06-18,Lima,Santa Rosa,prec_acum,0
1969-06-19,Lima,Santa Rosa,prec_acum,0
1969-06-20,Lima,Santa Rosa,prec_acum,0
1969-06-21,Lima,Santa Rosa,prec_acum,0
1969-06-22,Lima,Santa Rosa,prec_acum,0
1969-06-23,Lima,Santa Rosa,prec_acum,0
1969-06-24,Lima,Santa Rosa,prec_acum,0
1969-06-25,Lima,Santa Rosa,prec_acum,0
1969-06-26,Lima,Santa Rosa,prec_acum,0
1969-06-27,Lima,Santa Rosa,prec_acum,0
1969-06-28,Lima,Santa Rosa,prec_acum,0
1969-06-29,Lima,Santa Rosa,prec_acum,0
1969-06-30,Lima,Santa Rosa,prec_acum,0
1969-07-01,Lima,Santa Rosa,prec_acum,0
1969-07-02,Lima,Santa Rosa,prec_acum,0
1969-07-03,Lima,Santa Rosa,prec_acum,0
1969-07-04,Lima,Santa Rosa,prec_acum,0
1969-07-05,Lima,Santa Rosa,prec_acum,0
1969-07-06,Lima,Santa Rosa,prec_acum,0
1969-07-07,Lima,Santa Rosa,prec_acum,0
1969-07-08,Lima,Santa Rosa,prec_acum,0
1969-07-09,Lima,Santa Rosa,prec_acum,0
1969-07-10,Lima,Santa Rosa,prec_acum,0
1969-07-11,Lima,Santa Rosa,prec_acum,0
1969-07-12,Lima,Santa Rosa,prec_acum,0
1969-07-13,Lima,Santa Rosa,prec_acum,0
1969-07-14,Lima,Santa Rosa,prec_acum,0
1969-07-15,Lima,Santa Rosa,prec_acum,0
1969-07-16,Lima,Santa Rosa,prec_acum,0
1969-07-17,Lima,Santa Rosa,prec_acum,0
1969-07-18,Lima,Santa Rosa,prec_acum,0
1969-07-19,Lima,Santa Rosa,prec_acum,0
1969-07-20,Lima,Santa Rosa,prec_acum,0
1969-07-21,Lima,Santa Rosa,prec_acum,0
1969-07-22,Lima,Santa Rosa,prec_acum,0
1969-07-23,Lima,Santa Rosa,prec_acum,0
1969-07-24,Lima,Santa Rosa,prec_acum,0
1969-07-25,Lima,Santa Rosa,prec_acum,0
1969-07-26,Lima,Santa Rosa,prec_acum,0
1969-07-27,Lima,Santa Rosa,prec_acum,0
1969-07-28,Lima,Santa Rosa,prec_acum,0
1969-07-29,Lima,Santa Rosa,prec_acum,0
1969-07-30,Lima,Santa Rosa,prec_acum,0
1969-07-31,Lima,Santa Rosa,prec_acum,0
1969-08-01,Lima,Santa Rosa,prec_acum,0
1969-08-02,Lima,Santa Rosa,prec_acum,0
1969-08-03,Lima,Santa Rosa,prec_acum,0
1969-08-04,Lima,Santa Rosa,prec_acum,0
1969-08-05,Lima,Santa Rosa,prec_acum,0
1969-08-06,Lima,Santa Rosa,prec_acum,0
1969-08-07,Lima,Santa Rosa,prec_acum,0
1969-08-08,Lima,Santa Rosa,prec_acum,0
1969-08-09,Lima,Santa Rosa,prec_acum,0
1969-08-10,Lima,Santa Rosa,prec_acum,0
1969-08-11,Lima,Santa Rosa,prec_acum,0
1969-08-12,Lima,Santa Rosa,prec_acum,0
1969-08-13,Lima,Santa Rosa,prec_acum,0
1969-08-14,Lima,Santa Rosa,prec_acum,0
1969-08-15,Lima,Santa Rosa,prec_acum,0
1969-08-16,Lima,Santa Rosa,prec_acum,0
1969-08-17,Lima,Santa Rosa,prec_acum,0
1969-08-18,Lima,Santa Rosa,prec_acum,0
1969-08-19,Lima,Santa Rosa,prec_acum,0
1969-08-20,Lima,Santa Rosa,prec_acum,0
1969-08-21,Lima,Santa Rosa,prec_acum,0
1969-08-22,Lima,Santa Rosa,prec_acum,0
1969-08-23,Lima,Santa Rosa,prec_acum,0
1969-08-24,Lima,Santa Rosa,prec_acum,0
1969-08-25,Lima,Santa Rosa,prec_acum,0
1969-08-26,Lima,Santa Rosa,prec_acum,0
1969-08-27,Lima,Santa Rosa,prec_acum,0
1969-08-28,Lima,Santa Rosa,prec_acum,0
1969-08-29,Lima,Santa Rosa,prec_acum,0
1969-08-30,Lima,Santa Rosa,prec_acum,0
1969-08-31,Lima,Santa Rosa,prec_acum,0
1969-09-01,Lima,Santa Rosa,prec_acum,0
1969-09-02,Lima,Santa Rosa,prec_acum,0
1969-09-03,Lima,Santa Rosa,prec_acum,0
1969-09-04,Lima,Santa Rosa,prec_acum,0
1969-09-05,Lima,Santa Rosa,prec_acum,0
1969-09-06,Lima,Santa Rosa,prec_acum,0
1969-09-07,Lima,Santa Rosa,prec_acum,0
1969-09-08,Lima,Santa Rosa,prec_acum,0
1969-09-09,Lima,Santa Rosa,prec_acum,0
1969-09-10,Lima,Santa Rosa,prec_acum,0
1969-09-11,Lima,Santa Rosa,prec_acum,0
1969-09-12,Lima,Santa Rosa,prec_acum,0
1969-09-13,Lima,Santa Rosa,prec_acum,0
1969-09-14,Lima,Santa Rosa,prec_acum,0
1969-09-15,Lima,Santa Rosa,prec_acum,0
1969-09-16,Lima,Santa Rosa,prec_acum,0
1969-09-17,Lima,Santa Rosa,prec_acum,0
1969-09-18,Lima,Santa Rosa,prec_acum,0
1969-09-19,Lima,Santa Rosa,prec_acum,0
1969-09-20,Lima,Santa Rosa,prec_acum,0
1969-09-21,Lima,Santa Rosa,prec_acum,0
1969-09-22,Lima,Santa Rosa,prec_acum,0
1969-09-23,Lima,Santa Rosa,prec_acum,0
1969-09-24,Lima,Santa Rosa,prec_acum,0
1969-09-25,Lima,Santa Rosa,prec_acum,0
1969-09-26,Lima,Santa Rosa,prec_acum,0
1969-09-27,Lima,Santa Rosa,prec_acum,0
1969-09-28,Lima,Santa Rosa,prec_acum,0
1969-09-29,Lima,Santa Rosa,prec_acum,0
1969-09-30,Lima,Santa Rosa,prec_acum,0
1969-10-01,Lima,Santa Rosa,prec_acum,0
1969-10-02,Lima,Santa Rosa,prec_acum,0
1969-10-03,Lima,Santa Rosa,prec_acum,0
1969-10-04,Lima,Santa Rosa,prec_acum,0
1969-10-05,Lima,Santa Rosa,prec_acum,0
1969-10-06,Lima,Santa Rosa,prec_acum,0
1969-10-07,Lima,Santa Rosa,prec_acum,0
1969-10-08,Lima,Santa Rosa,prec_acum,0
1969-10-09,Lima,Santa Rosa,prec_acum,0
1969-10-10,Lima,Santa Rosa,prec_acum,0
1969-10-11,Lima,Santa Rosa,prec_acum,0
1969-10-12,Lima,Santa Rosa,prec_acum,0
1969-10-13,Lima,Santa Rosa,prec_acum,0
1969-10-14,Lima,Santa Rosa,prec_acum,0
1969-10-15,Lima,Santa Rosa,prec_acum,0.3
1969-10-16,Lima,Santa Rosa,prec_acum,0
1969-10-17,Lima,Santa Rosa,prec_acum,0
1969-10-18,Lima,Santa Rosa,prec_acum,0
1969-10-19,Lima,Santa Rosa,prec_acum,0
1969-10-20,Lima,Santa Rosa,prec_acum,0.2
1969-10-21,Lima,Santa Rosa,prec_acum,0
1969-10-22,Lima,Santa Rosa,prec_acum,0
1969-10-23,Lima,Santa Rosa,prec_acum,0
1969-10-24,Lima,Santa Rosa,prec_acum,0
1969-10-25,Lima,Santa Rosa,prec_acum,0
1969-10-26,Lima,Santa Rosa,prec_acum,0
1969-10-27,Lima,Santa Rosa,prec_acum,0
1969-10-28,Lima,Santa Rosa,prec_acum,0
1969-10-29,Lima,Santa Rosa,prec_acum,0
1969-10-30,Lima,Santa Rosa,prec_acum,0
1969-10-31,Lima,Santa Rosa,prec_acum,0
1969-11-01,Lima,Santa Rosa,prec_acum,0
1969-11-02,Lima,Santa Rosa,prec_acum,0
1969-11-03,Lima,Santa Rosa,prec_acum,0
1969-11-04,Lima,Santa Rosa,prec_acum,0
1969-11-05,Lima,Santa Rosa,prec_acum,0
1969-11-06,Lima,Santa Rosa,prec_acum,0
1969-11-07,Lima,Santa Rosa,prec_acum,0
1969-11-08,Lima,Santa Rosa,prec_acum,0
1969-11-09,Lima,Santa Rosa,prec_acum,0
1969-11-10,Lima,Santa Rosa,prec_acum,0
1969-11-11,Lima,Santa Rosa,prec_acum,0
1969-11-12,Lima,Santa Rosa,prec_acum,0
1969-11-13,Lima,Santa Rosa,prec_acum,0
1969-11-14,Lima,Santa Rosa,prec_acum,0
1969-11-15,Lima,Santa Rosa,prec_acum,0
1969-11-16,Lima,Santa Rosa,prec_acum,0
1969-11-17,Lima,Santa Rosa,prec_acum,0
1969-11-18,Lima,Santa Rosa,prec_acum,0
1969-11-19,Lima,Santa Rosa,prec_acum,0
1969-11-20,Lima,Santa Rosa,prec_acum,0
1969-11-21,Lima,Santa Rosa,prec_acum,0
1969-11-22,Lima,Santa Rosa,prec_acum,0
